text,character,gender,diagAct_^q,diagAct_ad,"diagAct_fo_o_fw_""_by_bc",diagAct_othr,diagAct_qw,diagAct_qy,diagAct_qy^d,diagAct_sd,diagAct_sv,text_norm,token_text_norm,F-Measure,tf1,tf2,tf3,tf4,tf5,tf6
Eh?,TANYA,female,0,0,0,0,1,0,0,0,0,eh?,,50.0,0.0,0.0,0.0,0.0,0.0,0.0
I'm really sorry about that bridesmade business.,MINTY,male,0,0,0,1,0,0,0,0,0,i'm really sorry about that bridesmade business.,realli sorri bridesmad busi,55.55555555555556,0.019978686148432345,0.019118741487642706,0.00018732762516306437,0.007471644966734505,0.0,0.0
I most certainly will.,JACK,male,0,0,0,1,0,0,0,0,0,i most certainly will.,certainli,50.0,0.000905578345380476,0.0,0.0,0.0,0.0,0.0
"Look if you wanna keep your little sister out of trouble, I suggest you keep her on a tighter leash...",JACK,male,0,1,0,0,0,0,0,0,0,look if you wanna keep your little sister out of trouble i suggest you keep her on a tighter leash...,look wanna keep littl sister troubl suggest keep tighter leash,52.17391304347826,0.030419374082705713,0.008858449803962238,0.009451156990943019,0.011155624115322562,0.003547065404497541,0.004310472953433681
That'd be nice.,SHIRLEY,female,0,0,0,1,0,0,0,0,0,that'd be nice.,thatd nice,60.0,0.0012842377524345087,0.007786747170523833,0.0,0.0,0.0,0.0
Who cares who it was?,STACEY,female,0,0,0,0,1,0,0,0,0,who cares who it was?,care,50.0,0.00770836569001932,0.0,0.0,0.0,0.0,0.0
I've told Hev to stay away.  I don't need her.,SHIRLEY,female,0,0,0,0,0,0,0,1,0,i've told hev to stay away i don't need her.,ive told hev stay away dont need,50.0,0.024392513662882673,0.009524318513072616,0.0030484800917352116,0.008783402101905214,0.008858449803962238,0.04393963539615712
Sorry?,JANE,female,0,0,0,0,1,0,0,0,0,sorry?,sorri,50.0,0.019118741487642706,0.0,0.0,0.0,0.0,0.0
No I don't think that's a good idea.,SEAN,male,0,0,0,0,0,0,0,0,1,no i don't think that's a good idea.,dont think that good idea,59.09090909090909,0.04393963539615712,0.027802028829176397,0.02615596622686448,0.01588002851395287,0.006909637237966408,0.0
"Right well sorry to drag you away, girls, come on...‚",TANYA,female,0,0,1,0,0,0,0,0,0,right well sorry to drag you away girls come on...‚,right well sorri drag away girl come,50.0,0.024106834707213767,0.03711648914813025,0.019118741487642706,0.0011606858776236348,0.008858449803962238,0.010669049521065831
"You really fancy yourself, don't you.",ROXY,female,0,0,0,0,0,0,0,0,1,you really fancy yourself don't you.,realli fanci dont,50.0,0.019978686148432345,0.0030484800917352116,0.04393963539615712,0.0,0.0,0.0
Dave - I met a Dave. But where?,CHRISTIAN,male,0,0,0,0,0,1,0,0,0,dave i met a dave but where?,dave met dave,56.25,0.000495031063150348,0.002422768449630871,0.000495031063150348,0.0,0.0,0.0
yeah well I'm not a kid anymore mum. I can take care of myself.,STACEY,female,0,0,0,0,0,0,0,1,0,yeah well i'm not a kid anymore mum i can take care of myself.,yeah well kid anymor mum take care,53.125,0.04100966439835835,0.03711648914813025,0.011904308775074495,0.0026351015883509803,0.011971451900301546,0.017222169055409346
"We're meant to be getting together later. We've got an 18th in the club coming up. Need to go over a few things. Tell her to come round later, yeah?",JACK,male,0,0,0,0,0,0,0,1,0,we're meant to be getting together later we've got an 18th in the club coming up need to go over a few things tell her to come round later yeah?,meant get togeth later weve got club come need thing tell come round later yeah,54.54545454545455,0.0036446519954888125,0.03911129855284983,0.005911158866828229,0.007312482622971659,0.006664377937116311,0.03322426254662723
Let's see if we can fit you in?,CLARE,female,1,0,0,0,0,0,0,0,0,let's see if we can fit you in?,let see fit,50.0,0.018238469525553924,0.02352924336764644,0.0020960816727933498,0.0,0.0,0.0
Which is how it should be.,IAN,male,0,0,0,0,1,0,0,0,0,which is how it should be.,,50.0,0.0,0.0,0.0,0.0,0.0,0.0
"Of course not, he's a lovely guy but... No, I dunno...",CLARE,female,0,0,0,0,0,0,0,1,0,of course not he's a lovely guy but.. no i dunno...,cours he love guy dunno,52.94117647058823,0.008480978663524262,0.02040141532502931,0.014975968255590347,0.0011606858776236348,0.004860037058510411,0.0
No.,HEATHER,female,0,0,0,0,1,0,0,0,0,no.,,50.0,0.0,0.0,0.0,0.0,0.0,0.0
I'm sure you will.,STACEY,female,0,0,0,0,0,0,0,0,1,i'm sure you will.,sure,50.0,0.009887176836494368,0.0,0.0,0.0,0.0,0.0
I'll come later.,JACK,male,0,0,0,1,0,0,0,0,0,i'll come later.,ill come later,50.0,0.02415459038985715,0.030255478500024857,0.007312482622971659,0.0,0.0,0.0
And not an egg mayo sarnie in sight..,JACK,male,0,0,0,1,0,0,0,0,0,and not an egg mayo sarnie in sight..,egg mayo sarni sight,55.0,0.0012842377524345087,0.00034649399001938875,0.00018732762516306437,0.0010345880915742988,0.0,0.0
"You don't have to put a brave face on, I know you really cared about her.",STACEY,female,0,0,0,0,0,0,0,1,0,you don't have to put a brave face on i know you really cared about her.,dont put brave face know realli care,52.77777777777778,0.04393963539615712,0.010030978411488815,0.00034649399001938875,0.005217016020958527,0.0408207989633029,0.019978686148432345
She's your mate.,PHIL,male,0,0,0,0,0,0,1,0,0,she's your mate.,she mate,50.0,0.01681906026756697,0.010948094074768065,0.0,0.0,0.0,0.0
You can't take what happened out on your sisters.,MAX,male,0,0,0,0,0,0,0,1,0,you can't take what happened out on your sisters.,cant take happen sister,50.0,0.019765537738819592,0.017222169055409346,0.009451156990943019,0.003547065404497541,0.0,0.0
What you been doing?  Having a clear out?,SHIRLEY,female,0,0,0,0,1,0,0,0,0,what you been doing having a clear out?,clear,55.55555555555556,0.0031497042702764316,0.0,0.0,0.0,0.0,0.0
"That's it, is it? You  give up? You start wasting time with Johnny No-hope here?",MAX,male,0,0,0,0,0,1,0,0,0,that's it is it you give up you start wasting time with johnny no-hope here?,that give start wast time johnni nohop,52.94117647058823,0.02615596622686448,0.014234915689748702,0.008783402101905214,0.0033498370777084747,0.019118741487642706,0.000495031063150348
Are you paying her to serve the customers. Or to flirt with them Ian?,JANE,female,0,0,0,1,0,0,0,0,0,are you paying her to serve the customers or to flirt with them ian?,pay serv custom flirt ian,53.333333333333336,0.005039410038007628,0.0017579003271320259,0.0007731670720811821,0.00034649399001938875,0.013858082145582184,0.0
"Please babe. What can I do? You sitting there saying  you can't trust me? What can I do Tanya?  If I could give you a guarantee alright, I would.",MAX,male,0,0,0,1,0,0,0,0,0,please babe what can i do you sitting there saying you can't trust me what can i do tanya if i could give you a guarantee alright i would.,pleas babe sit say cant trust tanya could give guarante alright would,51.61290322580645,0.013412862361456685,0.006746437306433444,0.005392928675801923,0.01992551176385092,0.019765537738819592,0.005911158866828229
"So, nothing good ever happens?  Nothing out the blue?",STEVEN,male,0,0,0,0,0,1,0,0,0,so nothing good ever happens nothing out the blue?,noth good ever happen noth blue,55.0,0.012569193243551297,0.01588002851395287,0.007071642052729129,0.009451156990943019,0.012569193243551297,0.0010345880915742988
"I'd watch it if I was you, Phil. You're outnumbered here.",ROXY,female,0,0,0,0,0,0,0,1,0,i'd watch it if i was you phil you're outnumbered here.,watch phil your outnumb,50.0,0.004949949278565285,0.009524318513072616,0.03237554763389739,0.00018732762516306437,0.0,0.0
See?  He's got you brainwashed.,ROXY,female,0,0,1,0,0,0,0,0,0,see he's got you brainwashed.,see he got brainwash,50.0,0.02352924336764644,0.02040141532502931,0.03322426254662723,0.00018732762516306437,0.0,0.0
Because you failed to mention that your grotty flat has no washing machine. And I'm still waiting for a plumber for the tap by the way.,CHRISTIAN,male,0,0,0,0,0,0,0,1,0,because you failed to mention that your grotty flat has no washing machine and i'm still waiting for a plumber for the tap by the way.,fail mention grotti flat wash machin still wait plumber tap way,57.14285714285714,0.00034649399001938875,0.0017579003271320259,0.00018732762516306437,0.0026351015883509803,0.0010345880915742988,0.000905578345380476
"You really know how to treat a girl right, don't you, Jase? New year's eve- No text, no call, no plan.",ROXY,female,0,0,1,0,0,0,0,0,0,you really know how to treat a girl right don't you jase new year's eve no text no call no plan.,realli know treat girl right dont jase new year eve text call plan,58.33333333333333,0.019978686148432345,0.0408207989633029,0.0022061507347061818,0.010669049521065831,0.024106834707213767,0.04393963539615712
Max.,TANYA,female,0,0,0,0,1,0,0,0,0,max.,max,50.0,0.011971451900301546,0.0,0.0,0.0,0.0,0.0
"No, you'll say, ask Ronnie.  I deserve that much respect at least.",RONNIE,female,0,1,0,0,0,0,0,0,0,no you'll say ask ronnie i deserve that much respect at least.,youll say ask ronni deserv much respect least,53.57142857142857,0.008097733375520803,0.01992551176385092,0.009230457543069793,0.0046788167102604205,0.0020960816727933498,0.011224474012549763
That's me done. Sold my last thong.,STEVEN,male,0,0,0,0,0,0,0,1,0,that's me done sold my last thong.,that done sold last thong,55.55555555555556,0.02615596622686448,0.010245287156479016,0.0011606858776236348,0.010808910381181362,0.00018732762516306437,0.0
So?,JACK,male,0,0,0,0,1,0,0,0,0,so?,,50.0,0.0,0.0,0.0,0.0,0.0,0.0
"Not anymore you're not.  Gold medals take sacrifice, hard work and discipline.",IAN,male,0,0,0,0,0,0,0,0,1,not anymore you're not gold medals take sacrifice hard work and discipline.,anymor your gold medal take sacrific hard work disciplin,50.0,0.0026351015883509803,0.03237554763389739,0.0007731670720811821,0.00018732762516306437,0.017222169055409346,0.00018732762516306437
I'll get out of you face when you ditch your attitude.,RONNIE,female,1,0,0,0,0,0,0,0,0,i'll get out of you face when you ditch your attitude.,ill get face ditch attitud,50.0,0.02415459038985715,0.03911129855284983,0.005217016020958527,0.0006366654594252974,0.000905578345380476,0.0
Yeah. About seven thirty?,IAN,male,0,0,0,1,0,0,0,0,0,yeah about seven thirty?,yeah seven thirti,50.0,0.04100966439835835,0.0012842377524345087,0.0011606858776236348,0.0,0.0,0.0
"Look, I'm okay, I just want to be on my own oaky?",STACEY,female,1,0,0,0,0,0,0,0,0,look i'm okay i just want to be on my own oaky?,look okay want oaki,50.0,0.030419374082705713,0.009959171671887758,0.03291767776417142,0.00018732762516306437,0.0,0.0
Someone who doesn't say much.,STEVEN,male,0,0,0,0,0,0,0,1,0,someone who doesn't say much.,someon doesnt say much,50.0,0.008708133590551203,0.008174860487637759,0.01992551176385092,0.011224474012549763,0.0,0.0
She did do alright by me really. Bringing me up with no money.,HEATHER,female,0,0,0,0,0,0,0,1,0,she did do alright by me really bringing me up with no money.,alright realli bring money,53.57142857142857,0.026965099749215213,0.019978686148432345,0.0033498370777084747,0.007550818015211241,0.0,0.0
Yeah course I will... If Max can't be bothered.,SEAN,male,0,0,0,0,0,0,0,0,1,yeah course i will.. if max can't be bothered.,yeah cours max cant bother,50.0,0.04100966439835835,0.008480978663524262,0.011971451900301546,0.019765537738819592,0.002422768449630871,0.0
I'm not.  Vic's short-handed.  Promised I'd help.,RONNIE,female,0,0,0,0,0,0,0,1,0,i'm not vic's short-handed promised i'd help.,vic shorthand promis help,50.0,0.002529443082189928,0.00034649399001938875,0.00440332742099109,0.010102598780995653,0.0,0.0
You wouldn't have to go to court or anything.  Just make a statement.,TANYA,female,0,0,0,0,0,0,0,0,1,you wouldn't have to go to court or anything just make a statement.,wouldnt court anyth make statement,53.333333333333336,0.008783402101905214,0.001642189128920512,0.011971451900301546,0.020243443249984935,0.00034649399001938875,0.0
"Hold on a minute, Jane, Stacey and free flowing alcohol?  In the same room?  not a chance.",IAN,male,0,0,0,0,0,1,0,0,0,hold on a minute jane stacey and free flowing alcohol in the same room not a chance.,hold minut jane stacey free flow alcohol room chanc,58.33333333333333,0.004028643081732515,0.0076297237657735285,0.007942741905612942,0.004769663115626996,0.0026351015883509803,0.00018732762516306437
He's,CHRISTIAN,male,0,0,0,0,1,0,0,0,0,he's,he,50.0,0.02040141532502931,0.0,0.0,0.0,0.0,0.0
"I know where you can get a cheap flight  £160 one way to Bangkok and you don't even have to be a student, I saw it in the paper. You just have to be under twenty five...",STACEY,female,0,0,0,0,0,0,0,1,0,i know where you can get a cheap flight £160 one way to bangkok and you don't even have to be a student i saw it in the paper you just have to be under twenty five...,know get cheap flight one way bangkok dont even student saw paper twenti five,53.65853658536585,0.0408207989633029,0.03911129855284983,0.0011606858776236348,0.000495031063150348,0.020348830864374116,0.011430061416310647
No. What you doing here?,IAN,male,0,0,0,0,1,0,0,0,0,no what you doing here?,,50.0,0.0,0.0,0.0,0.0,0.0,0.0
You better not be making me up to look like you.,RONNIE,female,1,0,0,0,0,0,0,0,0,you better not be making me up to look like you.,better make look like,50.0,0.010808910381181362,0.020243443249984935,0.030419374082705713,0.03272488540915419,0.0,0.0
"Oi oi Abi, no one's said anything about tomorrow did they?",MAX,male,0,0,0,0,0,1,0,0,0,oi oi abi no one's said anything about tomorrow did they?,abi one said anyth tomorrow,53.84615384615385,0.005480271394358179,0.020348830864374116,0.015641266009324,0.011971451900301546,0.0053051796490500265,0.0
"Come on, come on through.",IAN,male,0,0,1,0,0,0,0,0,0,come on come on through.,come come,50.0,0.030255478500024857,0.030255478500024857,0.0,0.0,0.0,0.0
"Oh alright, lighten up yeah? It's over. We won. And Tanya Branning's having a party tonight. D'you fancy it?",ROXY,female,0,0,0,0,0,0,1,0,0,oh alright lighten up yeah it's over we won and tanya branning's having a party tonight d'you fancy it?,alright lighten yeah tanya bran parti tonight dyou fanci,52.27272727272727,0.026965099749215213,0.000495031063150348,0.04100966439835835,0.011224474012549763,0.0026351015883509803,0.005567215772577622
Look I've gotta go...Sorry I hope you don't mind...,CLARE,female,0,0,0,0,0,0,0,1,0,look i've gotta go...sorry i hope you don't mind...,look ive gotta sorri hope dont mind,50.0,0.030419374082705713,0.024392513662882673,0.00770836569001932,0.019118741487642706,0.005217016020958527,0.04393963539615712
You alright Tan?,MAX,male,0,0,0,0,0,1,0,0,0,you alright tan?,alright tan,50.0,0.026965099749215213,0.006664377937116311,0.0,0.0,0.0,0.0
"Look, neither of us are gonna last very long if we can't we be friends.",CLARE,female,0,0,0,0,0,0,0,1,0,look neither of us are gonna last very long if we can't we be friends.,look neither gonna last long cant friend,52.94117647058823,0.030419374082705713,0.0017579003271320259,0.025144482409096953,0.010808910381181362,0.007312482622971659,0.019765537738819592
Yeah.,TANYA,female,0,0,0,0,1,0,0,0,0,yeah.,yeah,50.0,0.04100966439835835,0.0,0.0,0.0,0.0,0.0
"Hi, I'm Christian. Jane's brother.",CHRISTIAN,male,0,0,0,1,0,0,0,0,0,hi i'm christian jane's brother.,christian jane brother,50.0,0.006416304921468685,0.007942741905612942,0.004495660958245056,0.0,0.0,0.0
"Nice one, Jase.",RONNIE,female,0,0,0,1,0,0,0,0,0,nice one jase.,nice one jase,50.0,0.007786747170523833,0.020348830864374116,0.0027397923926293457,0.0,0.0,0.0
"Let's go over there shall we, out the way - sorry Peggy.",SHIRLEY,female,0,1,0,0,0,0,0,0,0,let's go over there shall we out the way sorry peggy.,let shall way sorri peggi,53.84615384615385,0.018238469525553924,0.002946443134160144,0.011430061416310647,0.019118741487642706,0.003448801552878607,0.0
Yeah well-,TANYA,female,0,0,0,1,0,0,0,0,0,yeah well-,yeah well,50.0,0.04100966439835835,0.03711648914813025,0.0,0.0,0.0,0.0
No Steven.,STACEY,female,0,0,0,1,0,0,0,0,0,no steven.,steven,50.0,0.005567215772577622,0.0,0.0,0.0,0.0,0.0
Someone broke in.,TANYA,female,0,0,0,1,0,0,0,0,0,someone broke in.,someon broke,50.0,0.008708133590551203,0.0010345880915742988,0.0,0.0,0.0,0.0
It says here the trials for the Regional schools athletic team will be held next month.  Did you know that?We'll have to really boost your training schedule - get you ready in time.,IAN,male,0,0,0,0,0,0,1,0,0,it says here the trials for the regional schools athletic team will be held next month did you know that?we'll have to really boost your training schedule get you ready in time.,say trial region school athlet team held next month know well realli boost train schedul get readi time,54.166666666666664,0.01992551176385092,0.000495031063150348,0.00034649399001938875,0.004310472953433681,0.0006366654594252974,0.0006366654594252974
Your mum ...Your... Your mum is... is a liar!,MINTY,male,0,0,0,0,0,0,0,0,1,your mum ..your.. your mum is.. is a liar!,mum mum liar,53.125,0.011971451900301546,0.011971451900301546,0.0007731670720811821,0.0,0.0,0.0
No it's Jane's she's not one to make a splash.,IAN,male,0,0,0,0,0,0,0,1,0,no it's jane's she's not one to make a splash.,jane she one make splash,53.57142857142857,0.007942741905612942,0.01681906026756697,0.020348830864374116,0.020243443249984935,0.00018732762516306437,0.0
Of course she does. It's only a sniffle.,TANYA,female,0,0,0,0,0,0,0,1,0,of course she does it's only a sniffle.,cours sniffl,55.0,0.008480978663524262,0.00018732762516306437,0.0,0.0,0.0,0.0
Alright.,TANYA,female,0,0,0,0,1,0,0,0,0,alright.,alright,50.0,0.026965099749215213,0.0,0.0,0.0,0.0,0.0
Does he have to be here?,STACEY,female,0,0,0,0,0,1,0,0,0,does he have to be here?,,50.0,0.0,0.0,0.0,0.0,0.0,0.0
Again?,TANYA,female,0,0,0,0,1,0,0,0,0,again?,,50.0,0.0,0.0,0.0,0.0,0.0,0.0
Door.What d'you think you're doing?,TANYA,female,0,0,0,0,0,1,0,0,0,door.what d'you think you're doing?,door dyou think your,50.0,0.0036446519954888125,0.007471644966734505,0.027802028829176397,0.03237554763389739,0.0,0.0
Tanya...,MAX,male,0,0,0,0,1,0,0,0,0,tanya...,tanya,50.0,0.011224474012549763,0.0,0.0,0.0,0.0,0.0
"It's enough.  With what the police already have?  More than.  You sold stolen cars to Kevin Wicks who then died driving one -Yes, that's it.  Keep thinking with your fists.  Make it even easier for me, why don't you?No, there's no-one else here.  And I ain't recording it neither, but you've had your cheap sucker punch.  You want to go toe to toe when my back ain't turned, let's do it - see how long you last.",JACK,male,0,0,0,0,0,0,1,0,0,it's enough with what the police already have more than you sold stolen cars to kevin wicks who then died driving one yes that's it keep thinking with your fists make it even easier for me why don't you?no there's no-one else here and i ain't recording it neither but you've had your cheap sucker punch you want to go toe to toe when my back ain't turned let's do it see how long you last.,enough polic alreadi sold stolen car kevin wick die drive one ye that keep think fist make even easier dont there noon els aint record neither youv cheap sucker punch want toe toe back aint turn let see long last,51.14942528735632,0.008556924379733332,0.0032501469462539196,0.005480271394358179,0.0011606858776236348,0.000905578345380476,0.0036446519954888125
See you in court Max.  And I can't bloody wait.,TANYA,female,0,0,0,0,0,0,0,1,0,see you in court max and i can't bloody wait.,see court max cant bloodi wait,50.0,0.02352924336764644,0.001642189128920512,0.011971451900301546,0.019765537738819592,0.000495031063150348,0.007864871504220512
I've had other things on my mind.,JACK,male,0,0,0,0,0,0,0,1,0,i've had other things on my mind.,ive thing mind,50.0,0.024392513662882673,0.01727938665436808,0.008097733375520803,0.0,0.0,0.0
"I'm not saying pink everything.  I'm saying pink tablecloths, pink menus and pink napkins. That's it.",CHRISTIAN,male,0,0,0,0,0,0,0,1,0,i'm not saying pink everything i'm saying pink tablecloths pink menus and pink napkins that's it.,say pink everyth say pink tablecloth pink menu pink napkin that,52.5,0.01992551176385092,0.001524783128001743,0.011017435467714052,0.01992551176385092,0.001524783128001743,0.00018732762516306437
Extra pillows so you're not complaining about your back tomorrow an' all.,TANYA,female,0,0,0,0,0,0,1,0,0,extra pillows so you're not complaining about your back tomorrow an all.,extra pillow your complain back tomorrow,57.14285714285714,0.001405527842628664,0.00034649399001938875,0.03237554763389739,0.0010345880915742988,0.022398015366697683,0.0053051796490500265
Want to tell me,CHRISTIAN,male,0,1,0,0,0,0,0,0,0,want to tell me,want tell,50.0,0.03291767776417142,0.018349659845499564,0.0,0.0,0.0,0.0
"Mum, I ain't even started pinning yet.",STACEY,female,0,0,0,0,0,0,0,1,0,mum i ain't even started pinning yet.,mum aint even start pin yet,50.0,0.011971451900301546,0.019173070391955354,0.009814992147353097,0.008783402101905214,0.000905578345380476,0.005217016020958527
Babe - that is one scared and broken little girl.,MAX,male,0,0,0,0,0,0,0,1,0,babe that is one scared and broken little girl.,babe one scare broken littl girl,55.0,0.006746437306433444,0.020348830864374116,0.0031497042702764316,0.0006366654594252974,0.011155624115322562,0.010669049521065831
"Yeah, alright. I want the gossip.",STACEY,female,0,0,1,0,0,0,0,0,0,yeah alright i want the gossip.,yeah alright want gossip,57.14285714285714,0.04100966439835835,0.026965099749215213,0.03291767776417142,0.000495031063150348,0.0,0.0
Yeah that'd be great wouldn't it Max.,TANYA,female,0,0,0,0,0,0,0,0,1,yeah that'd be great wouldn't it max.,yeah thatd great wouldnt max,55.0,0.04100966439835835,0.0012842377524345087,0.005825734048933177,0.008783402101905214,0.011971451900301546,0.0
Or you'll what?,RONNIE,female,0,0,0,1,0,0,0,0,0,or you'll what?,youll,50.0,0.008097733375520803,0.0,0.0,0.0,0.0,0.0
"Do you like George, Minty?",HEATHER,female,0,0,0,0,0,1,0,0,0,do you like george minty?,like georg minti,50.0,0.03272488540915419,0.0011606858776236348,0.007071642052729129,0.0,0.0,0.0
Me neither.  Roxy only told me yesterday.,RONNIE,female,0,0,0,0,0,0,0,1,0,me neither roxy only told me yesterday.,neither roxi told yesterday,56.25,0.0017579003271320259,0.004769663115626996,0.009524318513072616,0.0028435595125313236,0.0,0.0
This stupid,MINTY,male,0,0,0,1,0,0,0,0,0,this stupid,stupid,75.0,0.004949949278565285,0.0,0.0,0.0,0.0,0.0
So do you reckon the little darlings are gonna be impressed then?,CHRISTIAN,male,0,0,0,0,0,1,0,0,0,so do you reckon the little darlings are gonna be impressed then?,reckon littl darl gonna impress,53.84615384615385,0.0036446519954888125,0.011155624115322562,0.0032501469462539196,0.025144482409096953,0.0017579003271320259,0.0
I'd never do that.,MAX,male,0,0,0,0,0,0,0,1,0,i'd never do that.,never,58.33333333333333,0.013026271753793436,0.0,0.0,0.0,0.0,0.0
Ian what is this? They need to know everything.,JANE,female,1,0,0,0,0,0,0,0,0,ian what is this they need to know everything.,ian need know everyth,55.0,0.013858082145582184,0.01933558406871284,0.0408207989633029,0.011017435467714052,0.0,0.0
No. But it might be immoral.,ROXY,female,0,0,0,1,0,0,0,0,0,no but it might be immoral.,might immor,50.0,0.011155624115322562,0.00018732762516306437,0.0,0.0,0.0,0.0
So he didn't know what I was gonna find when I bowled up at her school?,PHIL,male,0,0,0,0,0,0,1,0,0,so he didn't know what i was gonna find when i bowled up at her school?,didnt know gonna find bowl school,50.0,0.018571035917699083,0.0408207989633029,0.025144482409096953,0.008097733375520803,0.0007731670720811821,0.004310472953433681
"Yeah, it was actually.",JACK,male,0,0,0,1,0,0,0,0,0,yeah it was actually.,yeah actual,50.0,0.04100966439835835,0.004587486591202235,0.0,0.0,0.0,0.0
Oh.... Right....,TANYA,female,0,0,0,1,0,0,0,0,0,oh... right....,right,50.0,0.024106834707213767,0.0,0.0,0.0,0.0,0.0
How'd you get my number?,MAX,male,0,0,0,1,0,0,0,0,0,how'd you get my number?,howd get number,50.0,0.000905578345380476,0.03911129855284983,0.0026351015883509803,0.0,0.0,0.0
You alright...,BRADLEY,male,0,0,1,0,0,0,0,0,0,you alright...,alright,50.0,0.026965099749215213,0.0,0.0,0.0,0.0,0.0
"I'd better go upstairs and get myself cleaned up...There you go. It's not like we haven't been here before, is it? Hope you've got some bigger towels.!",CLARE,female,1,0,0,0,0,0,0,0,0,i'd better go upstairs and get myself cleaned up...there you go it's not like we haven't been here before is it hope you've got some bigger towels.!,better upstair get clean like havent hope youv got bigger towel,51.351351351351354,0.010808910381181362,0.0026351015883509803,0.03911129855284983,0.002529443082189928,0.03272488540915419,0.007471644966734505
On what basis is Edward taking you to Buckingham Palace?,JANE,female,0,0,0,0,1,0,0,0,0,on what basis is edward taking you to buckingham palace?,basi edward take buckingham palac,50.0,0.00018732762516306437,0.0032501469462539196,0.017222169055409346,0.0007731670720811821,0.001642189128920512,0.0
"No.  He's going to the gym.  Do some Fartleks on the treadmill.  Yes, the amusing Swedish word -   you won't be laughing at the end of it, I tell you.  Go on, get changed.",IAN,male,0,0,1,0,0,0,0,0,0,no he's going to the gym do some fartleks on the treadmill yes the amusing swedish word you won't be laughing at the end of it i tell you go on get changed.,he go gym fartlek treadmil ye amus swedish word wont laugh end tell get chang,56.94444444444444,0.02040141532502931,0.026201345180854218,0.0006366654594252974,0.00034649399001938875,0.00018732762516306437,0.011498273954294522
You should see upstairs.    Your room particularly.,STEVEN,male,0,0,0,0,0,0,0,0,1,you should see upstairs your room particularly.,see upstair room particularli,50.0,0.02352924336764644,0.0026351015883509803,0.003933560044197784,0.000495031063150348,0.0,0.0
What did I tell you about disturbing Ben eh?,PHIL,male,0,0,0,0,0,1,0,0,0,what did i tell you about disturbing ben eh?,tell disturb ben,50.0,0.018349659845499564,0.0007731670720811821,0.0032501469462539196,0.0,0.0,0.0
Give it to me.,TANYA,female,0,1,0,0,0,0,0,0,0,give it to me.,give,50.0,0.014234915689748702,0.0,0.0,0.0,0.0,0.0
I do not want to talk about my...,BRADLEY,male,1,0,0,0,0,0,0,0,0,i do not want to talk about my...,want talk,50.0,0.03291767776417142,0.013026271753793436,0.0,0.0,0.0,0.0
What?,JANE,female,0,0,0,0,1,0,0,0,0,what?,,50.0,0.0,0.0,0.0,0.0,0.0,0.0
They say if I hit my targets I could be making some serious money.,BRADLEY,male,0,0,0,0,0,0,0,1,0,they say if i hit my targets i could be making some serious money.,say hit target could make seriou money,53.333333333333336,0.01992551176385092,0.0028435595125313236,0.00034649399001938875,0.014853592493189067,0.020243443249984935,0.0017579003271320259
Thanks.,TANYA,female,0,0,0,0,1,0,0,0,0,thanks.,thank,50.0,0.014297303833809895,0.0,0.0,0.0,0.0,0.0
This is Clare... Clare Tyler.,IAN,male,0,0,0,0,0,0,0,1,0,this is clare.. clare tyler.,clare clare tyler,56.25,0.004769663115626996,0.004769663115626996,0.00018732762516306437,0.0,0.0,0.0
No.  Its' alright. I'll chuck a duvet down.,TANYA,female,0,0,0,0,0,0,0,1,0,no its alright i'll chuck a duvet down.,alright ill chuck duvet,55.0,0.026965099749215213,0.02415459038985715,0.0019847421545493207,0.00018732762516306437,0.0,0.0
"Oh don't worry, he's not getting away lightly.",JANE,female,0,0,0,1,0,0,0,0,0,oh don't worry he's not getting away lightly.,dont worri he get away lightli,50.0,0.04393963539615712,0.00770836569001932,0.02040141532502931,0.03911129855284983,0.008858449803962238,0.00018732762516306437
"Nah, forget it. She's long gone.What?",STACEY,female,0,0,0,0,0,1,0,0,0,nah forget it she's long gone.what?,nah forget she long gone,50.0,0.0033498370777084747,0.00512842915276229,0.01681906026756697,0.007312482622971659,0.008097733375520803,0.0
"She's a bit confused right now, but give her time. You're doing the right thing.",MAX,male,0,0,0,0,0,0,0,1,0,she's a bit confused right now but give her time you're doing the right thing.,she bit confus right give time your right thing,55.55555555555556,0.01681906026756697,0.015521261813526642,0.000905578345380476,0.024106834707213767,0.014234915689748702,0.019118741487642706
You're doing my head in... bringing me chips. I was a cow to you...,STACEY,female,0,0,0,0,0,0,0,1,0,you're doing my head in.. bringing me chips i was a cow to you...,your head bring chip cow,52.5,0.03237554763389739,0.0059962209144545555,0.0033498370777084747,0.0022061507347061818,0.0017579003271320259,0.0
"It's not how it looks, you don't know the half of it.",JACK,male,0,0,0,0,0,0,0,1,0,it's not how it looks you don't know the half of it.,look dont know half,53.333333333333336,0.030419374082705713,0.04393963539615712,0.0408207989633029,0.003547065404497541,0.0,0.0
What?,TANYA,female,0,0,0,0,1,0,0,0,0,what?,,50.0,0.0,0.0,0.0,0.0,0.0,0.0
Fine. I'll remember that tomorrow.,STEVEN,male,0,0,0,0,0,0,0,1,0,fine i'll remember that tomorrow.,fine ill rememb tomorrow,57.14285714285714,0.008708133590551203,0.02415459038985715,0.004495660958245056,0.0053051796490500265,0.0,0.0
